transport_id;transport_type;average_speed;available;max_capacity
1082;boat;34.99;true;49028090.01
1083;boat;39.52;false;6884960.00
1084;boat;34.15;true;35619490.90
1085;boat;31.81;true;38742051.27
1086;boat;32.36;true;38865797.74
1087;boat;30.03;true;7159981.83
1088;boat;38.68;true;22330721.75
1089;boat;39.18;false;35455990.61
1090;boat;37.19;true;21366165.01
1091;boat;38.67;false;13767152.56
1092;boat;34.79;false;37551427.79
1093;boat;30.98;false;14106521.13
1094;boat;30.24;true;38421030.00
1095;boat;39.22;false;45490947.55
1096;boat;36.70;false;8322475.76
1097;boat;34.97;false;41894143.00
1098;boat;30.41;false;39098119.10
1099;boat;35.51;false;34170508.50
1100;boat;37.92;false;38192115.69
1101;boat;37.01;true;12139156.09
1102;boat;39.38;false;6790668.61
1103;boat;31.80;false;16207412.39
1104;boat;34.45;false;35403337.47
1105;boat;36.96;false;29520816.96
1106;boat;31.28;false;32473063.44
1107;boat;38.33;true;14191337.47
1108;boat;31.58;false;19015156.73
1109;boat;36.21;false;38151215.20
1110;boat;34.80;true;17361043.40
1111;boat;32.46;false;29691799.06
1112;boat;35.49;true;20053679.95
1113;boat;34.51;false;27402584.05
1114;boat;34.81;true;15060886.84
1115;boat;33.66;false;26202680.46
1116;boat;38.42;true;10264477.31
1117;boat;33.82;true;11645169.35
1118;boat;34.92;true;20860781.71
1119;boat;35.39;false;27426435.98
1120;boat;36.48;true;37965831.43
1121;boat;35.43;true;32222740.64
1122;boat;36.24;true;47457249.53
1123;boat;31.65;true;36251824.93
1124;boat;30.42;false;38940289.20
1125;boat;34.14;true;9288641.40
1126;boat;39.80;true;24183430.10
1127;boat;30.25;false;21732897.66
1128;boat;34.25;false;14769420.72
1129;boat;33.35;false;12839674.81
1130;boat;32.42;false;35058699.56
1131;boat;32.04;false;16722100.26
1132;boat;31.91;true;15800109.37
1133;boat;32.32;true;47341067.01
1134;boat;30.76;false;40096668.18
1135;boat;39.32;false;27610065.32
1136;boat;33.23;true;10729986.74
1137;boat;37.11;false;37135487.95
1138;boat;37.21;false;11644100.86
1139;boat;31.08;true;43954257.38
1140;boat;34.43;false;27870481.27
1141;boat;39.33;true;18100376.34
1142;boat;32.31;true;42682556.45
1143;boat;30.37;true;30696631.51
1144;boat;30.88;false;28135184.81
1145;boat;38.48;true;20517823.76
1146;boat;38.01;false;16265282.34
1147;boat;36.52;true;46739973.67
1148;boat;36.80;false;32056712.92
1149;boat;31.31;false;42286687.98
1150;boat;39.88;true;24448859.97
1151;boat;34.06;true;15852084.67
1152;boat;34.11;false;28520193.31
1153;boat;38.13;true;7281762.44
1154;boat;35.00;true;44161637.36
1155;boat;31.89;false;20903572.06
1156;boat;35.78;false;27696537.70
1157;boat;38.04;true;21624841.48
1158;boat;33.70;true;10948893.53
1159;boat;32.97;false;49585140.39
1160;boat;32.57;true;18232388.31
1161;boat;35.77;true;19357256.19
1162;boat;33.15;false;39671986.63
1163;boat;38.21;true;22025093.56
1164;boat;33.02;true;34315925.18
1165;boat;38.71;true;49958729.02
1166;boat;38.90;true;49669116.70
1167;boat;33.33;true;18337433.88
1168;boat;31.37;false;44124603.52
1169;boat;32.55;false;49630393.65
1170;boat;30.12;true;16929289.48
1171;boat;32.84;false;48104847.64
1172;boat;35.07;false;23260229.16
1173;boat;30.01;false;5943495.91
1174;boat;36.81;true;12546703.56
1175;boat;30.46;false;21993764.23
1176;boat;30.69;false;23806217.90
1177;boat;31.62;true;21137564.69
1178;boat;32.67;true;37202401.12
1179;boat;33.85;false;38396411.93
1180;boat;32.87;true;22355461.90
1181;boat;39.30;false;36827216.76
1182;boat;38.20;true;24750360.68
1183;boat;34.92;true;48314129.62
1184;boat;37.76;false;20470908.69
1185;boat;37.78;true;27295513.12
1186;boat;38.78;false;10112781.30
1187;boat;33.53;true;28846853.84
1188;boat;37.41;false;16002292.74
1189;boat;36.22;false;18265840.56
1190;boat;39.25;true;42200363.92
1191;boat;31.77;false;22827294.75
1192;boat;36.36;true;15725059.40
1193;boat;34.67;true;19647286.48
1194;boat;32.13;true;11274734.42
1195;boat;38.48;false;22425945.05
1196;boat;37.12;true;20581019.51
1197;boat;32.19;true;42451114.39
1198;boat;39.39;false;10429892.00
1199;boat;38.91;false;29087677.05
1200;boat;30.84;true;20132770.01
1201;boat;35.27;true;36420809.30
1202;boat;33.83;true;42143552.30
1203;boat;31.34;true;17218013.02
1204;boat;37.27;true;36241284.10
1205;boat;36.83;true;43458504.05
1206;boat;35.16;true;11435432.02
1207;boat;38.11;false;15278422.45
1208;boat;31.23;true;25250894.45
1209;boat;39.23;false;29896296.66
1210;boat;37.63;false;46925912.88
1211;boat;34.17;true;19424420.32
1212;boat;33.56;true;25851012.76
1213;boat;36.02;false;11593394.32
1214;boat;33.41;false;18143651.47
1215;boat;39.83;true;30738601.83
1216;boat;39.12;false;22873678.25
1217;boat;36.53;false;48139765.83
1218;boat;30.54;false;44160230.97
1219;boat;38.09;false;17005837.56
1220;boat;33.03;true;29065130.67
1221;boat;38.56;true;32992299.32
1222;boat;38.46;true;9951976.67
1223;boat;32.74;true;36662972.79
1224;boat;37.14;true;22813539.30
1225;boat;34.83;true;46434657.35
1226;boat;36.93;false;7490894.17
1227;boat;37.88;false;16292692.88
1228;boat;34.26;false;21096303.56
1229;boat;37.84;true;44511167.45
1230;boat;31.78;true;40796799.19
1231;boat;35.02;false;47330428.11
1232;boat;35.88;false;32280817.57
1233;boat;39.09;true;30209765.97
1234;boat;31.87;true;27362766.78
1235;boat;32.79;true;28947345.14
1236;boat;38.92;false;23629381.93
1237;boat;37.60;true;15934012.09
1238;boat;32.43;false;8048631.32
1239;boat;35.07;false;38956467.43
1240;boat;35.52;true;42330956.07
1241;boat;34.51;false;29052592.33
1242;boat;38.96;true;43697300.70
1243;boat;32.56;true;10961723.10
1244;boat;30.90;true;5169994.21
1245;boat;32.98;false;17920125.83
1246;boat;38.36;true;38645898.79
1247;boat;39.85;false;28291540.16
1248;boat;33.21;true;10497706.59
1249;boat;30.87;false;38472046.52
1250;boat;38.66;false;28586165.36
1251;boat;33.65;true;42566724.72
1252;boat;31.92;false;22321386.77
1253;boat;38.26;false;32115846.60
1254;boat;31.00;true;31057580.61
1255;boat;31.22;true;21837351.61
1256;boat;39.19;false;12090159.96
1257;boat;34.40;false;30168443.08
1258;boat;33.67;true;45522069.31
1259;boat;31.05;true;33942759.11
1260;boat;33.27;false;17483390.69
1261;boat;31.82;true;36620207.24
1262;boat;30.81;true;28645797.49
1263;boat;35.78;false;10728807.90
1264;boat;35.41;true;42538247.40
1265;boat;35.87;true;46476562.57
1266;boat;33.55;true;41138541.92
1267;boat;31.56;true;27067228.76
1268;boat;35.62;true;16374320.32
1269;boat;38.14;false;14084854.57
1270;boat;39.11;false;30863330.72
1271;boat;36.28;true;31480530.39
1272;boat;36.57;true;7204390.62
1273;boat;39.07;false;17361344.53
1274;boat;38.37;true;41338328.32
1275;boat;31.99;false;25483121.16
1276;boat;35.21;false;48278177.55
1277;boat;32.22;true;35196338.03
1278;boat;35.17;false;34433609.73
1279;boat;37.22;false;49426661.12
1280;boat;37.96;true;11597134.87
1281;boat;36.04;true;18136719.25
1282;boat;37.96;false;23416373.86
1283;boat;31.84;false;19724560.80
1284;boat;36.66;false;21437679.99
1285;boat;34.76;false;37021110.15
1286;boat;33.65;true;41104207.84
1287;boat;37.16;true;8953583.72
1288;boat;30.91;true;18518603.29
1289;boat;31.95;false;18799746.52
1290;boat;31.32;true;9585222.67
1291;boat;33.34;true;33918869.06
1292;boat;34.72;true;38425481.59
1293;boat;33.69;false;22076055.74
1294;boat;39.06;false;42025638.80
1295;boat;30.30;false;43175816.79
1296;boat;31.42;true;40505512.27
1297;boat;33.37;true;16738011.11
1298;boat;36.93;false;12146444.74
1299;boat;30.57;false;47730351.40
1300;boat;34.19;true;6177199.56
1301;boat;39.40;false;13941485.84
1302;boat;31.01;false;43854002.15
1303;boat;34.82;false;41767374.99
1304;boat;36.85;false;6488805.51
1305;boat;36.88;true;49633429.32
1306;boat;36.96;true;33455410.22
1307;boat;31.68;true;25869286.61
1308;boat;35.42;false;13031782.73
1309;boat;34.49;true;19318436.72
1310;boat;31.65;true;18390698.99
1311;boat;30.74;false;36255974.42
1312;boat;38.24;true;43724080.14
1313;boat;30.34;false;6028320.41
1314;boat;33.03;true;21332062.32
1315;boat;32.86;true;22337608.45
1316;boat;36.91;false;40717025.34
1317;boat;37.87;false;37081267.45
1318;boat;33.78;true;48085391.66
1319;boat;37.19;false;22502037.07
1320;boat;30.00;true;15027198.90
1321;boat;34.50;false;47946494.04
1322;boat;39.02;true;27513060.07
1323;boat;36.66;false;29742281.95
1324;boat;31.11;false;5482022.86
1325;boat;33.62;true;9746712.10
1326;boat;33.87;true;32697702.07
1327;boat;36.30;false;35222190.21
1328;boat;36.87;true;8460372.00
1329;boat;33.52;true;37528140.82
1330;boat;31.13;false;22812200.05
1331;boat;39.17;false;14130458.01
1332;boat;37.21;false;44983724.38
1333;boat;37.71;true;45516546.83
1334;boat;37.84;true;17300634.25
1335;boat;35.33;false;16312895.41
1336;boat;38.50;true;22750065.27
1337;boat;31.51;true;24104817.90
1338;boat;32.46;false;26199800.08
1339;boat;35.71;false;28698853.14
1340;boat;33.94;false;7737429.95
1341;boat;34.36;true;34401301.15
1342;boat;37.20;true;14124591.69
1343;boat;31.28;false;21164580.92
1344;boat;37.71;false;46853798.01
1345;boat;37.61;false;31853019.80
1346;boat;37.86;true;36811336.31
1347;boat;30.94;true;8036715.19
1348;boat;31.13;false;41749846.21
1349;boat;33.56;false;10558613.10
1350;boat;35.33;true;48558577.53
1351;boat;33.10;true;24348564.47
1352;boat;37.28;false;34018006.32
1353;boat;30.00;true;6420168.93
1354;boat;31.85;false;47048764.26
1355;boat;35.77;true;27300969.41
1356;boat;34.26;false;26212869.15
1357;boat;37.45;false;25769083.02
1358;boat;31.03;false;17003406.53
1359;boat;36.45;true;12563511.80
1360;boat;31.52;true;25785674.07
1361;boat;39.73;true;44295967.72
1362;boat;31.73;false;11373743.17
1363;boat;36.06;true;29347072.18
1364;boat;30.40;true;47186584.41
1365;boat;38.57;false;8098703.21
1366;boat;38.26;false;16372327.56
1367;boat;30.71;true;49360473.84
1368;boat;33.79;false;25862586.08
1369;boat;32.29;false;45660119.67
1370;boat;37.17;false;10656571.96
1371;boat;31.11;true;28264492.44
1372;boat;38.36;true;40642768.42
1373;boat;34.22;false;5629909.52
1374;boat;31.88;true;7857964.19
1375;boat;36.45;false;35734017.48
1376;boat;39.35;false;15666128.64
1377;boat;36.74;false;15685870.69
1378;boat;38.70;false;48836131.07
1379;boat;30.52;true;43507365.38
1380;boat;30.77;true;46917214.61
1381;boat;36.75;false;47844864.86
1382;boat;37.20;true;36407342.42
1383;boat;38.42;false;46072245.80
1384;boat;39.17;false;18193562.36
1385;boat;36.67;true;47211479.32
1386;boat;32.81;true;32825870.19
1387;boat;34.80;false;37639014.88
1388;boat;35.26;false;18609187.62
1389;boat;36.87;true;27186136.55
1390;boat;32.46;true;38999871.92
1391;boat;37.37;false;37022184.24
1392;boat;36.33;true;21599876.65
1393;boat;38.63;true;23058958.66
1394;boat;37.05;false;40266221.12
1395;boat;30.13;false;12237640.01
1396;boat;33.06;true;12726404.75
1397;boat;35.94;true;16874434.34
1398;boat;39.47;false;42940706.98
1399;boat;39.97;true;20948626.41
1400;boat;30.22;false;34015273.33
1401;boat;35.76;true;43992001.58
1402;boat;31.38;false;24006924.72
1403;boat;30.15;true;26380006.54
1404;boat;38.98;false;28012951.66
1405;boat;38.09;false;41257369.30
1406;boat;38.60;false;24235099.84
1407;boat;35.12;true;34812481.12
1408;boat;30.29;true;26041826.99
1409;boat;36.88;false;15747911.82
1410;boat;32.71;false;40731834.35
1411;boat;35.32;false;11439331.56
1412;boat;37.08;false;42783882.91
1413;boat;32.75;true;19697538.53
1414;boat;35.02;false;6455070.80
1415;boat;37.47;false;20106731.63
1416;boat;37.33;false;39189690.10
1417;boat;38.07;false;30715741.26
1418;boat;34.71;false;47859672.85
1419;boat;37.18;true;48909262.22
1420;boat;39.00;false;30554690.37
1421;boat;38.07;false;13186710.47
1422;boat;35.63;true;43971442.28
1423;boat;38.52;false;42418107.65
1424;boat;34.78;false;21986460.83
1425;boat;36.92;false;47867499.71
1426;boat;38.19;false;29696319.78
1427;boat;30.22;true;37274802.44
1428;boat;30.36;false;27357899.92
1429;boat;34.05;true;26366210.83
1430;boat;39.10;true;14407878.40
1431;boat;39.11;false;46925856.93
1432;boat;38.34;false;48602165.49
1433;boat;32.26;true;41470768.76
1434;boat;32.25;true;25987633.80
1435;boat;39.78;false;38600677.11
1436;boat;31.89;true;36132567.64
1437;boat;39.32;false;7310875.00
1438;boat;36.59;true;8352920.67
1439;boat;37.36;false;47646883.91
1440;boat;39.19;true;22248913.26
1441;boat;35.49;true;17254458.67
1442;boat;31.62;false;22980805.26
1443;boat;32.58;true;25717931.31
1444;boat;32.19;true;32667285.40
1445;boat;36.16;false;16041320.08
1446;boat;36.37;true;10566900.72
1447;boat;38.59;false;46526448.98
1448;boat;31.23;false;41847190.38
1449;boat;33.97;false;26615138.22
1450;boat;33.58;true;36614734.03
1451;boat;36.75;false;35771963.12
1452;boat;31.03;true;42541138.18
1453;boat;39.40;true;22366274.91
1454;boat;38.15;true;37739402.82
1455;boat;36.14;false;26183246.59
1456;boat;33.07;true;35067582.44
1457;boat;37.98;false;35871119.53
1458;boat;33.17;true;6558620.73
1459;boat;32.52;false;20619007.70
1460;boat;35.91;true;20230058.80
1461;boat;34.31;false;48373968.75
1462;boat;32.93;true;11667186.26
1463;boat;35.22;false;39561053.84
1464;boat;32.89;false;41155840.97
1465;boat;34.21;true;46074256.19
1466;boat;36.59;true;37027882.15
1467;boat;32.51;true;23107998.44
1468;boat;33.88;true;15975949.20
1469;boat;31.42;false;5979312.73
1470;boat;36.64;true;46418833.97
1471;boat;35.76;false;14560805.42
1472;boat;36.93;true;48428689.21
1473;boat;30.34;true;41322974.40
1474;boat;35.33;false;7122138.52
1475;boat;36.93;false;9508453.49
1476;boat;33.65;false;28976190.20
1477;boat;39.97;false;34719899.78
1478;boat;39.79;false;24958382.37
1479;boat;35.00;false;15249191.62
1480;boat;30.84;false;8759551.68
1481;boat;35.20;true;45233802.85
1482;boat;38.70;false;38363523.35
1483;boat;30.77;true;16800823.41
1484;boat;36.90;false;37346085.11
1485;boat;31.79;false;6252068.97
1486;boat;30.39;true;19146417.55
1487;boat;32.45;true;7058517.07
1488;boat;36.85;true;9850124.56
1489;boat;36.79;true;41722297.44
1490;boat;33.66;true;5592401.02
1491;boat;31.33;false;42657624.24
1492;boat;34.41;true;8460965.39
1493;boat;34.49;true;48139585.38
1494;boat;31.75;false;31458014.12
1495;boat;36.94;true;27474885.66
1496;boat;30.43;true;16888173.79
1497;boat;36.37;false;45395178.30
1498;boat;31.98;true;36046517.88
1499;boat;35.51;true;30450830.50
1500;boat;38.25;false;31417247.36
1501;boat;37.83;true;48468585.59
1502;boat;31.48;true;18763388.70
1503;boat;32.25;true;22211741.09
1504;boat;39.63;false;48205851.00
1505;boat;31.20;true;15559652.19
1506;boat;39.79;true;29091350.91
1507;boat;31.47;false;31577457.84
1508;boat;30.66;false;45626826.53
1509;boat;34.69;false;26538052.11
1510;boat;35.69;true;44790790.87
1511;boat;33.72;true;48663558.62
1512;boat;36.64;false;42565960.08
1513;boat;32.23;false;43377133.56
1514;boat;36.19;true;17591968.25
1515;boat;37.16;true;23372641.42
1516;boat;31.61;true;48523308.28
1517;boat;33.67;false;48086760.79
1518;boat;37.34;false;5648608.04
1519;boat;34.76;false;21041150.19
1520;boat;35.22;true;28612271.02
1521;boat;31.74;true;24194058.20
1522;boat;33.34;true;27729847.73
1523;boat;35.68;false;27135425.73
1524;boat;32.00;true;27765931.82
1525;boat;35.68;true;34898501.97
1526;boat;39.42;true;33838886.00
1527;boat;30.59;true;44277917.22
1528;boat;36.74;false;16719618.28
1529;boat;39.39;false;29428096.41
1530;boat;38.17;true;35148012.91
1531;boat;34.98;false;29664657.19
1532;boat;37.44;false;48833575.93
1533;boat;36.66;true;48270037.65
1534;boat;30.80;true;28248172.18
1535;boat;31.63;true;20943854.86
1536;boat;35.48;false;17468353.56
1537;boat;32.54;false;25524244.33
1538;boat;30.97;true;21971656.35
1539;boat;32.15;true;28836811.97
1540;boat;39.96;true;19851649.75
1541;boat;31.23;false;37504735.93
1542;boat;33.56;false;16039166.91
1543;boat;36.75;false;18800688.83
1544;boat;31.88;false;37200465.25
1545;boat;34.60;true;26941460.78
1546;boat;33.13;true;23781065.03
1547;boat;33.76;true;36908807.00
1548;boat;39.26;false;15633973.81
1549;boat;33.95;false;23616157.00
1550;boat;32.26;false;5503656.22
1551;boat;37.67;true;48045115.93
1552;boat;33.70;false;18074437.91
1553;boat;36.02;true;17370420.86
1554;boat;38.17;true;10516196.36
1555;boat;33.82;true;42755501.81
1556;boat;36.45;false;42030281.72
1557;boat;37.07;true;22685370.51
1558;boat;30.70;false;33848766.31
1559;boat;31.07;false;43313104.87
1560;boat;35.89;false;12361432.09
1561;boat;36.20;false;18772713.99
1562;boat;39.18;true;43001657.95
1563;boat;32.25;false;27842332.35
1564;boat;32.31;false;7398987.68
1565;boat;35.68;false;25479217.87
1566;boat;39.96;true;40817727.01
1567;boat;33.13;true;29382755.52
1568;boat;38.81;true;36394440.32
1569;boat;30.84;false;6316898.25
1570;boat;38.44;false;22432184.59
1571;boat;38.85;true;49069941.26
1572;boat;31.29;true;17142545.93
1573;boat;37.41;true;14919542.54
1574;boat;38.42;true;36544110.33
1575;boat;31.24;true;34613744.12
1576;boat;36.77;false;31259344.26
1577;boat;33.73;true;44071943.00
1578;boat;39.57;false;24744343.28
1579;boat;36.27;false;13490837.75
1580;boat;32.31;true;21076851.38
1581;boat;35.26;false;38794477.02
1582;boat;30.16;true;16072266.04
1583;boat;33.73;true;48171793.36
1584;boat;36.65;true;10645274.81
1585;boat;32.75;false;7601149.48
1586;boat;32.48;true;34884001.29
1587;boat;30.76;true;49021435.01
1588;boat;37.08;false;46041827.73
1589;boat;31.28;true;49577617.55
1590;boat;37.50;false;29569837.70
1591;boat;32.94;false;44056493.69
1592;boat;37.29;true;22863705.18
1593;boat;35.97;false;48337760.22
1594;boat;39.18;true;33205851.09
1595;boat;30.06;true;24837429.14
1596;boat;34.15;true;13093062.55
1597;boat;31.74;false;24430814.88
1598;boat;36.62;false;9577349.88
1599;boat;35.47;true;29414030.28
1600;boat;30.62;false;30716226.59
1601;boat;35.63;true;43307549.79
1602;boat;38.51;false;19531523.53
1603;boat;36.95;true;32435277.98
1604;boat;39.45;false;13016120.95
1605;boat;33.03;false;44087143.95
1606;boat;36.85;false;28832794.83
1607;boat;38.36;false;44746157.05
1608;boat;30.40;true;25103132.98
1609;boat;31.21;true;27788042.03
1610;boat;32.02;true;35347816.99
1611;boat;33.88;true;47714474.89
1612;boat;31.47;false;37522317.70
1613;boat;37.82;false;18237700.49
1614;boat;34.74;true;48485902.51
1615;boat;37.74;true;6969788.70
1616;boat;38.20;false;31967966.19
1617;boat;30.17;true;17197017.43
1618;boat;33.89;true;13104954.53
1619;boat;34.39;false;33706003.97
1620;boat;32.40;true;39633590.11
1621;boat;39.64;true;27483779.59
1622;boat;34.26;false;6918729.45
1623;boat;32.67;false;5893059.17
1624;boat;34.97;false;38069200.50
1625;boat;33.31;false;48248872.21
1626;boat;32.39;true;15154376.35
1627;boat;39.83;false;11366721.45
1628;boat;33.03;false;49964109.83
1629;boat;39.45;false;39649402.58
1630;boat;32.44;true;30249921.13
1631;boat;31.67;true;38889670.12
1632;boat;39.19;true;16256101.60
1633;boat;35.48;true;29410801.82
1634;boat;34.70;false;16495045.01
1635;boat;34.52;true;47229067.59
1636;boat;34.98;true;42887046.41
1637;boat;39.07;true;24746537.10
1638;boat;32.21;true;42826446.07
1639;boat;33.00;true;38094409.94
1640;boat;39.98;false;20149835.81
1641;boat;37.87;true;45887827.40
1642;boat;39.15;true;19332712.84
1643;boat;33.23;false;48563483.72
1644;boat;34.99;true;46374948.31
1645;boat;39.44;true;38877404.14
1646;boat;34.70;false;30076171.70
1647;boat;38.97;false;37431596.78
1648;boat;37.04;true;24430042.19
1649;boat;38.53;false;7386038.01
1650;boat;37.09;true;45491122.80
1651;boat;34.52;true;23611724.90
1652;boat;33.70;true;44688436.31
1653;boat;32.83;true;20307243.43
1654;boat;33.57;true;6963205.49
1655;boat;32.79;false;13049547.33
1656;boat;37.15;true;27558762.39
1657;boat;34.63;true;11301908.21
1658;boat;39.21;true;31706499.67
1659;boat;37.95;false;31602716.53
1660;boat;31.25;true;47706117.30
1661;boat;32.22;false;42030647.91
1662;boat;38.14;false;31872990.98
1663;boat;38.07;false;20267434.13
1664;boat;32.69;true;28275038.18
1665;boat;38.25;false;30604189.04
1666;boat;38.09;false;11533579.41
1667;boat;34.78;false;14053042.43
1668;boat;33.72;false;32097536.73
1669;boat;36.92;true;25064894.04
1670;boat;37.43;false;31631564.03
1671;boat;39.67;false;11048355.90
1672;boat;32.71;true;19957704.40
1673;boat;35.29;true;49130734.48
1674;boat;36.23;true;36226619.78
1675;boat;37.16;false;14247640.83
1676;boat;37.52;false;5052710.53
1677;boat;38.72;true;15464895.40
1678;boat;33.59;false;36674763.24
1679;boat;37.58;false;48353126.36
1680;boat;34.46;true;27650209.16
1681;boat;30.44;false;18429781.80
1682;boat;38.89;true;32998652.88
1683;boat;38.97;false;43469258.92
1684;boat;39.93;true;38899655.62
1685;boat;35.19;true;31024936.63
1686;boat;35.97;false;44243163.14
1687;boat;32.21;false;28971226.17
1688;boat;39.83;false;18206806.78
1689;boat;37.06;false;11075583.57
1690;boat;31.15;true;16158198.72
1691;boat;33.44;true;19151614.88
1692;boat;38.00;false;41073567.19
1693;boat;36.95;false;14257061.21
1694;boat;34.53;false;46902481.40
1695;boat;34.32;false;27063416.78
1696;boat;34.87;true;42151753.54
1697;boat;34.35;true;49135793.75
1698;boat;33.91;true;39726492.28
1699;boat;35.17;false;6237647.83
1700;boat;35.87;false;35993161.89
1701;boat;35.32;true;39530882.16
1702;boat;39.23;false;25039262.87
1703;boat;35.93;false;33436733.12
1704;boat;39.42;false;17941911.16
1705;boat;38.00;false;33090201.58
1706;boat;30.48;true;33963502.61
1707;boat;33.36;false;45751794.46
1708;boat;37.31;true;19691590.99
1709;boat;30.05;true;34012939.76
1710;boat;32.49;true;33180463.95
1711;boat;38.02;true;22754796.91
1712;boat;38.45;true;6036050.01
1713;boat;33.87;true;21598760.48
1714;boat;33.91;false;5401259.64
1715;boat;38.33;false;26855753.08
1716;boat;31.72;false;47327553.95
1717;boat;31.56;false;32411930.98
1718;boat;35.39;false;38160320.01
1719;boat;30.43;false;8295960.91
1720;boat;37.99;false;48501493.60
1721;boat;34.42;false;44603837.50
1722;boat;39.14;true;45063029.10
1723;boat;31.01;true;34099486.09
1724;boat;33.40;true;38056688.17
1725;boat;33.99;true;46907569.67
1726;boat;34.20;true;33815514.05
1727;boat;38.93;true;31973129.99
1728;boat;35.49;false;11117776.61
1729;boat;39.42;true;20140262.67
1730;boat;38.61;true;29954511.09
1731;boat;38.46;true;11742775.47
1732;boat;31.07;false;41912243.56
1733;boat;39.00;true;15167112.06
1734;boat;39.05;true;43101841.35
1735;boat;33.76;false;48932981.07
1736;boat;31.51;false;18885509.44
1737;boat;31.05;true;37670866.47
1738;boat;32.86;false;32118696.42
1739;boat;38.98;true;39818767.62
1740;boat;32.00;true;30131866.55
1741;boat;38.48;false;9332257.38
1742;boat;30.45;true;18816736.51
1743;boat;39.79;true;42882626.36
1744;boat;35.49;false;9173148.69
1745;boat;35.97;true;49392761.03
1746;boat;37.46;false;6814730.52
1747;boat;36.34;true;46256951.89
1748;boat;34.96;true;36543148.82
1749;boat;30.08;false;28385559.23
1750;boat;31.82;false;18962259.92
1751;boat;39.81;false;25338878.65
1752;boat;37.65;true;47105404.95
1753;boat;39.11;true;20017797.32
1754;boat;34.29;true;25314999.01
1755;boat;32.14;true;14112458.92
1756;boat;39.17;false;41763397.63
1757;boat;37.07;false;8328741.90
1758;boat;36.78;true;21416250.45
1759;boat;31.57;true;39505093.83
1760;boat;38.48;true;44704815.08
1761;boat;30.09;true;17533161.52
1762;boat;36.30;true;32338198.07
1763;boat;39.72;false;20635933.34
1764;boat;35.84;true;12468186.71
1765;boat;38.76;false;19115315.93
1766;boat;33.32;true;45854795.77
1767;boat;36.61;false;40967916.24
1768;boat;34.50;false;35875643.24
1769;boat;37.07;false;31982735.76
1770;boat;31.94;false;14543426.38
1771;boat;36.64;true;30411682.99
1772;boat;35.17;false;7337953.39
1773;boat;33.35;false;30898883.44
1774;boat;32.34;false;25081000.74
1775;boat;30.29;false;18496721.40
