transport_id;transport_type;average_speed;available;max_capacity
2122;plane;883.88;false;7424.65
2123;plane;857.09;false;13617.52
2124;plane;875.71;false;12899.34
2125;plane;798.73;true;13007.91
2126;plane;791.39;true;12677.02
2127;plane;807.26;true;13949.54
2128;plane;726.53;false;7826.75
2129;plane;825.65;true;7203.30
2130;plane;804.91;true;9639.74
2131;plane;776.99;true;9791.46
2132;plane;724.07;false;12136.46
2133;plane;803.71;true;13097.87
2134;plane;877.03;false;10963.31
2135;plane;862.68;true;8663.45
2136;plane;841.25;false;11912.89
2137;plane;850.98;true;7779.80
2138;plane;868.47;true;11994.49
2139;plane;874.28;false;9897.30
2140;plane;757.98;false;8300.35
2141;plane;735.03;false;8721.84
2142;plane;776.40;true;9530.31
2143;plane;811.05;true;13988.18
2144;plane;781.98;false;12656.96
2145;plane;799.26;false;7728.23
2146;plane;811.87;false;11152.83
2147;plane;770.29;false;13077.13
2148;plane;833.26;false;8250.62
2149;plane;731.39;true;9395.17
2150;plane;888.58;true;8301.48
2151;plane;705.87;false;13362.09
2152;plane;883.39;true;12150.94
2153;plane;871.28;true;8978.56
2154;plane;853.08;true;7860.68
2155;plane;700.07;false;8984.28
2156;plane;855.06;true;13983.01
2157;plane;710.68;false;10266.94
2158;plane;774.03;false;8816.37
2159;plane;826.68;false;7338.44
2160;plane;871.05;true;11410.04
2161;plane;838.06;false;10418.08
2162;plane;773.66;true;12798.04
2163;plane;792.22;false;8077.88
2164;plane;791.22;false;8567.79
2165;plane;716.80;true;13479.30
2166;plane;708.21;false;9090.49
2167;plane;840.53;true;13467.36
2168;plane;793.03;false;9267.05
2169;plane;895.06;true;12915.06
2170;plane;797.62;false;8258.06
2171;plane;862.97;true;11754.66
2172;plane;878.87;true;8980.33
2173;plane;785.93;false;13507.66
2174;plane;757.17;true;13142.93
2175;plane;792.34;true;12982.96
2176;plane;725.67;true;8373.84
2177;plane;743.13;true;10325.50
2178;plane;706.81;false;7235.57
2179;plane;874.45;true;13049.30
2180;plane;802.14;false;11672.85
2181;plane;884.54;true;10798.58
2182;plane;769.23;false;8476.53
2183;plane;758.54;true;11945.23
2184;plane;702.73;true;11155.35
2185;plane;790.72;true;9181.22
2186;plane;765.03;false;8600.83
2187;plane;751.14;true;10023.21
2188;plane;769.82;true;7210.38
2189;plane;761.18;false;7752.07
2190;plane;825.93;true;10886.52
2191;plane;746.77;false;10575.18
2192;plane;817.16;false;13607.86
2193;plane;811.78;true;11959.63
2194;plane;858.65;false;13264.59
2195;plane;807.26;false;7755.06
2196;plane;835.27;true;11548.32
2197;plane;807.94;true;11020.81
2198;plane;745.79;false;13078.17
2199;plane;745.23;true;7563.99
2200;plane;701.51;true;13747.19
2201;plane;713.50;true;13606.46
2202;plane;876.29;true;11543.19
2203;plane;735.66;true;12133.02
2204;plane;870.16;true;7502.08
2205;plane;705.28;false;8876.04
2206;plane;816.54;true;11049.18
2207;plane;892.80;true;12204.33
2208;plane;820.76;false;9264.65
2209;plane;879.40;true;10977.82
2210;plane;896.63;true;11884.23
2211;plane;884.14;true;12133.80
2212;plane;796.41;false;10497.06
2213;plane;859.96;false;7715.68
2214;plane;843.15;true;10884.86
2215;plane;897.27;false;10217.36
2216;plane;726.78;false;12555.44
2217;plane;817.50;true;11423.84
2218;plane;793.19;false;7067.23
2219;plane;839.01;false;7262.10
2220;plane;855.94;true;11693.16
2221;plane;761.68;false;12135.74
2222;plane;831.25;false;12335.92
2223;plane;875.42;false;9243.02
2224;plane;763.09;false;7508.82
2225;plane;784.58;true;10284.38
2226;plane;813.79;false;9644.10
2227;plane;891.96;true;7789.70
2228;plane;898.15;true;8629.52
2229;plane;858.59;true;8308.57
2230;plane;741.06;false;7350.06
2231;plane;828.57;false;12829.92
2232;plane;845.17;false;8656.84
2233;plane;728.39;false;11931.78
2234;plane;809.26;true;13677.49
2235;plane;759.86;true;10095.49
2236;plane;867.07;false;13016.05
2237;plane;860.55;false;9695.07
2238;plane;847.05;false;8691.95
2239;plane;720.34;false;8559.46
2240;plane;790.98;false;12208.41
2241;plane;767.98;true;10330.98
2242;plane;896.84;false;11106.19
2243;plane;893.53;false;11103.76
2244;plane;734.98;true;8450.99
2245;plane;781.87;false;9210.37
2246;plane;795.89;true;8718.68
2247;plane;784.61;true;9443.55
2248;plane;845.29;false;10768.60
2249;plane;823.36;true;11504.05
2250;plane;706.91;false;8129.57
2251;plane;722.83;false;13608.41
2252;plane;819.11;true;11308.42
2253;plane;725.97;true;11404.40
2254;plane;701.05;false;10943.60
2255;plane;802.18;false;13212.37
2256;plane;760.41;false;8488.18
2257;plane;892.56;false;13293.99
2258;plane;815.33;true;10894.17
2259;plane;747.70;true;10303.08
2260;plane;770.53;false;12434.26
2261;plane;876.48;false;7339.51
2262;plane;767.59;true;11008.29
2263;plane;886.32;true;11594.39
2264;plane;756.96;true;12002.77
2265;plane;798.97;false;12759.35
2266;plane;879.83;false;7563.59
2267;plane;854.31;true;7580.33
2268;plane;735.35;true;11745.36
2269;plane;823.25;true;9032.27
2270;plane;845.99;true;13674.16
2271;plane;771.75;false;7682.92
2272;plane;850.26;true;8787.33
2273;plane;721.08;false;12460.74
2274;plane;799.21;false;7173.83
2275;plane;799.48;true;10342.71
2276;plane;733.00;false;9879.53
2277;plane;862.16;false;11633.67
2278;plane;891.66;true;11374.84
2279;plane;830.95;false;13032.58
2280;plane;815.54;true;7587.16
2281;plane;840.30;false;8662.49
2282;plane;866.54;true;7701.12
2283;plane;822.15;true;7845.51
2284;plane;789.62;true;11572.73
2285;plane;712.75;false;7914.25
2286;plane;853.80;true;12780.23
2287;plane;759.39;false;10019.12
2288;plane;768.16;false;8831.72
2289;plane;881.18;true;11838.93
2290;plane;742.26;true;11196.72
2291;plane;860.82;false;12868.24
2292;plane;731.15;false;9908.15
2293;plane;737.64;true;12378.24
2294;plane;880.66;true;11013.64
2295;plane;701.89;false;11678.01
2296;plane;723.64;false;11551.23
2297;plane;862.39;true;13212.34
2298;plane;711.66;false;7866.79
2299;plane;758.97;true;13630.29
2300;plane;731.50;false;7069.59
2301;plane;711.36;true;13664.21
2302;plane;772.16;true;10434.17
2303;plane;801.90;false;9318.56
2304;plane;815.01;true;9275.76
2305;plane;776.01;true;9462.12
2306;plane;704.91;false;11630.64
2307;plane;876.09;false;7573.39
2308;plane;744.00;true;13207.16
2309;plane;865.24;false;10350.86
2310;plane;738.65;true;8548.04
2311;plane;858.20;false;8492.68
2312;plane;725.33;true;12426.17
2313;plane;864.57;false;12530.72
2314;plane;883.90;true;13452.80
2315;plane;833.11;false;9759.73
2316;plane;887.32;false;8473.49
2317;plane;814.03;true;7161.20
2318;plane;752.59;false;13353.64
2319;plane;828.01;true;8447.89
2320;plane;742.80;false;10021.94
2321;plane;717.54;false;7826.56
2322;plane;742.98;false;13923.70
2323;plane;711.30;false;13630.57
2324;plane;895.44;true;8634.53
2325;plane;892.22;false;8070.31
2326;plane;748.75;true;12392.55
2327;plane;824.36;true;13358.26
2328;plane;818.51;true;10820.91
2329;plane;832.46;false;9372.37
2330;plane;736.42;true;9286.84
2331;plane;867.98;true;7876.02
2332;plane;716.73;false;8414.21
2333;plane;834.38;false;12836.87
2334;plane;717.53;true;8896.03
2335;plane;841.03;true;7242.40
2336;plane;729.30;false;12129.12
2337;plane;886.49;false;11915.28
2338;plane;839.00;false;11930.92
2339;plane;721.10;false;13415.79
2340;plane;815.96;false;12066.03
2341;plane;740.85;false;8724.97
2342;plane;744.69;false;7510.84
2343;plane;709.55;false;9067.32
2344;plane;745.62;true;13295.46
2345;plane;855.77;false;11502.55
2346;plane;751.86;false;9140.05
2347;plane;741.09;false;8994.22
2348;plane;801.75;true;7884.71
2349;plane;835.66;true;11807.01
2350;plane;819.88;false;10986.12
2351;plane;735.32;true;13786.97
2352;plane;783.43;false;12695.83
2353;plane;839.94;false;10336.73
2354;plane;878.33;true;10765.92
2355;plane;876.53;false;9946.31
2356;plane;857.08;true;7746.72
2357;plane;889.63;true;10372.63
2358;plane;722.51;true;10735.29
2359;plane;894.45;false;11549.57
2360;plane;719.44;true;13184.36
2361;plane;708.67;true;11824.74
2362;plane;816.07;true;8838.54
2363;plane;792.62;true;12773.35
2364;plane;856.81;true;7287.28
2365;plane;860.47;false;10615.14
2366;plane;767.38;true;9877.66
2367;plane;838.47;true;9322.31
2368;plane;795.03;false;13279.18
2369;plane;752.88;true;8331.94
2370;plane;833.14;true;12125.55
2371;plane;733.02;true;11849.79
2372;plane;732.78;true;11721.89
2373;plane;795.31;true;7955.10
2374;plane;737.33;true;7160.42
2375;plane;819.14;false;9585.83
2376;plane;853.88;true;8425.69
2377;plane;781.91;false;12698.73
2378;plane;881.64;true;13737.02
2379;plane;755.62;true;7566.55
2380;plane;845.42;false;12629.62
2381;plane;868.72;false;12064.09
2382;plane;851.84;true;7884.99
2383;plane;711.58;true;13432.97
2384;plane;774.19;false;9708.73
2385;plane;728.08;true;11725.50
2386;plane;784.83;true;13216.61
2387;plane;891.92;true;9118.76
2388;plane;733.75;true;10894.40
2389;plane;824.93;true;8438.73
2390;plane;887.24;true;13589.91
2391;plane;892.02;true;7886.75
2392;plane;726.43;false;10791.50
2393;plane;786.06;true;7624.18
2394;plane;798.09;true;8580.89
2395;plane;772.06;false;13349.59
2396;plane;751.56;false;11635.78
2397;plane;791.37;false;9427.29
2398;plane;824.53;true;13636.20
2399;plane;842.48;false;11936.75
2400;plane;833.03;false;11471.90
2401;plane;783.50;true;12262.07
2402;plane;863.21;true;7359.08
2403;plane;782.45;true;10995.20
2404;plane;737.81;false;7895.69
2405;plane;874.29;true;8996.14
2406;plane;749.40;false;11404.56
2407;plane;875.57;true;11075.35
2408;plane;869.85;false;11461.54
2409;plane;722.69;false;10249.35
2410;plane;772.66;true;13149.75
2411;plane;778.93;false;9642.04
2412;plane;782.59;true;7047.68
2413;plane;858.66;true;10973.75
2414;plane;704.70;false;12292.84
2415;plane;878.64;true;11657.25
2416;plane;838.47;true;11738.40
2417;plane;836.98;false;10925.04
2418;plane;885.38;false;13309.73
2419;plane;891.12;true;9149.33
2420;plane;818.47;true;7158.05
2421;plane;855.24;true;7337.19
2422;plane;853.05;true;9586.38
2423;plane;704.91;false;12649.29
2424;plane;845.71;true;8252.67
2425;plane;786.69;true;8202.28
2426;plane;873.41;true;8212.77
2427;plane;840.45;true;8340.58
2428;plane;744.43;true;13714.16
2429;plane;726.68;false;8326.12
2430;plane;859.96;false;9598.79
2431;plane;820.08;true;9829.95
2432;plane;873.85;false;12223.21
2433;plane;796.39;false;11396.17
2434;plane;736.00;false;9991.16
2435;plane;838.82;false;11554.48
2436;plane;717.56;true;11424.55
2437;plane;857.61;false;13666.83
2438;plane;892.25;false;10680.70
2439;plane;846.78;false;11903.07
2440;plane;794.85;false;7142.45
2441;plane;854.80;true;13003.83
2442;plane;855.95;true;11337.01
2443;plane;770.59;false;7474.10
2444;plane;861.23;false;11346.80
2445;plane;833.58;true;10725.65
2446;plane;857.45;true;12931.23
2447;plane;845.49;true;11569.34
2448;plane;874.09;true;11164.22
2449;plane;794.23;false;9766.54
2450;plane;812.96;false;10429.21
2451;plane;722.17;true;7120.14
2452;plane;762.53;false;11708.47
2453;plane;794.10;true;7114.64
2454;plane;866.90;true;8803.21
2455;plane;812.76;false;10686.14
2456;plane;885.85;true;8962.43
2457;plane;817.68;true;9703.42
2458;plane;792.47;true;13913.07
2459;plane;815.38;true;13799.41
2460;plane;854.84;false;11277.85
2461;plane;803.91;true;8362.92
2462;plane;888.24;true;10638.19
2463;plane;717.66;true;13025.26
2464;plane;703.15;false;12857.11
2465;plane;867.37;false;13845.82
2466;plane;829.95;true;10494.06
2467;plane;833.25;true;7679.46
2468;plane;849.46;true;11142.90
2469;plane;836.21;false;9043.19
2470;plane;798.88;true;11061.07
2471;plane;700.09;true;12434.97
2472;plane;891.42;false;8676.07
2473;plane;811.82;true;10489.65
2474;plane;849.30;false;10722.87
2475;plane;765.41;true;12240.15
2476;plane;790.02;true;9049.24
2477;plane;754.62;true;11426.92
2478;plane;791.78;true;9904.90
2479;plane;723.58;true;10672.24
2480;plane;826.05;false;10403.70
2481;plane;815.43;false;12425.01
2482;plane;857.74;false;9056.42
2483;plane;749.72;false;12150.14
2484;plane;727.83;true;7202.20
2485;plane;736.73;false;11402.52
2486;plane;811.94;true;13199.82
2487;plane;818.22;true;9284.94
2488;plane;761.62;true;9227.87
2489;plane;718.71;true;8167.36
2490;plane;799.02;true;8468.62
2491;plane;838.85;true;11130.90
2492;plane;701.25;true;8637.09
2493;plane;734.02;true;13835.49
2494;plane;890.83;true;11824.53
2495;plane;796.93;false;10066.83
2496;plane;772.94;true;7318.29
2497;plane;721.15;false;13893.73
2498;plane;772.16;false;8987.28
2499;plane;882.85;true;8532.26
2500;plane;741.82;true;13574.78
2501;plane;852.48;true;7760.50
2502;plane;894.24;false;13384.84
2503;plane;709.61;true;13340.02
2504;plane;813.23;true;9455.80
2505;plane;708.43;false;10542.72
2506;plane;863.00;false;8087.56
2507;plane;754.28;false;12238.34
2508;plane;866.71;true;12090.28
2509;plane;865.99;false;7989.25
2510;plane;891.41;false;8068.48
2511;plane;824.69;true;13114.00
2512;plane;763.45;false;7647.91
2513;plane;711.11;true;7009.24
2514;plane;891.73;true;10773.00
2515;plane;828.66;false;13390.89
2516;plane;785.47;true;13553.35
2517;plane;759.47;false;9547.58
2518;plane;794.85;false;11475.14
2519;plane;893.62;false;9690.96
2520;plane;838.39;false;10876.75
2521;plane;708.48;false;8783.12
2522;plane;721.93;true;13395.30
2523;plane;820.55;false;11467.87
2524;plane;869.81;true;11584.60
2525;plane;702.98;false;12073.08
2526;plane;794.29;false;13979.73
2527;plane;701.32;true;9089.45
2528;plane;712.65;true;8223.64
2529;plane;725.00;true;10972.67
2530;plane;716.45;false;10881.17
2531;plane;700.56;true;9921.95
2532;plane;745.83;false;12960.60
2533;plane;722.19;false;12308.27
2534;plane;749.46;true;12967.93
2535;plane;715.98;true;13345.35
2536;plane;761.10;false;8988.83
2537;plane;766.29;false;9771.80
2538;plane;841.32;true;12391.60
2539;plane;889.36;true;11215.66
2540;plane;893.49;false;7370.92
2541;plane;752.54;true;8861.05
2542;plane;736.34;false;11208.13
2543;plane;876.61;false;13624.67
2544;plane;880.49;false;12528.16
2545;plane;750.51;false;13142.65
2546;plane;712.88;false;7265.33
2547;plane;740.81;false;13524.38
2548;plane;780.00;true;10856.96
2549;plane;775.30;false;13075.95
2550;plane;720.11;false;12989.06
2551;plane;780.80;false;8675.61
2552;plane;713.02;true;13587.70
2553;plane;848.46;false;7921.38
2554;plane;869.58;true;13641.18
2555;plane;849.24;true;7380.33
2556;plane;837.89;true;12244.74
2557;plane;882.73;true;8935.89
2558;plane;882.31;true;12142.85
2559;plane;762.58;false;13353.12
2560;plane;759.58;true;9736.92
2561;plane;807.20;false;12067.56
2562;plane;789.30;true;10729.27
2563;plane;855.06;true;12047.61
2564;plane;701.63;true;7113.39
2565;plane;789.33;false;9475.56
2566;plane;893.27;false;8396.64
2567;plane;817.49;true;11195.98
2568;plane;816.97;true;10020.01
2569;plane;842.77;false;8204.21
2570;plane;738.62;false;11242.74
2571;plane;891.53;false;7274.84
2572;plane;811.12;false;7778.56
2573;plane;843.58;false;9686.49
2574;plane;789.23;true;12070.67
2575;plane;780.19;true;10439.47
2576;plane;733.16;false;12975.76
2577;plane;818.06;false;7903.32
2578;plane;885.74;false;10089.74
2579;plane;842.05;false;10183.36
2580;plane;769.62;false;13590.89
2581;plane;705.41;false;13339.52
2582;plane;771.41;false;9879.60
2583;plane;889.61;true;9973.27
2584;plane;788.30;true;10957.30
2585;plane;843.14;false;12254.98
2586;plane;792.70;true;7330.15
2587;plane;756.63;true;9999.87
2588;plane;744.69;true;10226.64
2589;plane;871.38;true;7668.01
2590;plane;779.46;false;13956.38
2591;plane;774.54;true;11231.69
2592;plane;795.35;true;11231.43
2593;plane;704.55;true;11685.23
2594;plane;786.00;false;7021.41
2595;plane;740.32;true;10991.46
2596;plane;887.43;false;11022.58
2597;plane;720.61;false;11190.76
2598;plane;768.27;true;12527.89
2599;plane;865.98;true;7931.29
2600;plane;872.35;false;11214.43
2601;plane;789.52;true;9180.98
2602;plane;891.87;true;7372.88
2603;plane;814.24;true;12160.65
2604;plane;817.33;true;11825.08
2605;plane;702.56;false;9372.57
2606;plane;857.26;true;13238.85
2607;plane;732.45;false;10226.74
2608;plane;872.67;false;8056.81
2609;plane;793.62;true;10360.18
2610;plane;770.14;true;10567.14
2611;plane;745.93;true;10512.32
2612;plane;792.25;false;11439.24
2613;plane;865.70;true;11742.69
2614;plane;769.57;false;12971.74
2615;plane;828.49;true;11382.40
2616;plane;719.91;true;12276.96
2617;plane;881.09;true;12703.07
2618;plane;704.17;true;11493.86
2619;plane;756.33;true;13677.93
2620;plane;897.62;true;11032.91
2621;plane;716.24;false;10548.27
2622;plane;807.69;false;7469.94
2623;plane;895.53;true;12814.56
2624;plane;828.78;true;9871.35
2625;plane;810.67;false;12906.49
2626;plane;834.25;false;9228.05
2627;plane;858.89;false;13333.21
2628;plane;835.89;false;10333.28
2629;plane;806.85;true;9295.36
2630;plane;898.51;true;7137.75
2631;plane;754.53;false;13669.80
2632;plane;740.11;true;11579.58
2633;plane;710.89;true;7310.91
2634;plane;755.88;false;7967.54
2635;plane;893.89;false;12061.45
2636;plane;718.54;true;11899.42
2637;plane;710.66;false;11204.85
2638;plane;729.13;true;10843.29
2639;plane;820.31;true;9384.72
2640;plane;763.06;false;12008.97
2641;plane;800.10;true;7609.98
2642;plane;714.48;true;9036.59
2643;plane;797.76;false;11622.93
2644;plane;750.69;false;7604.49
2645;plane;724.47;true;11577.11
2646;plane;885.94;true;7180.70
2647;plane;713.49;false;7856.00
2648;plane;730.97;true;7902.04
2649;plane;749.62;true;10047.37
2650;plane;739.81;false;7549.43
2651;plane;890.19;true;11316.82
2652;plane;850.04;false;9031.73
2653;plane;836.94;true;11766.36
2654;plane;869.99;false;7470.66
2655;plane;881.34;false;8579.91
2656;plane;816.11;false;8149.04
2657;plane;809.44;true;12304.67
2658;plane;842.05;false;8184.77
2659;plane;855.47;true;9432.70
2660;plane;766.52;true;12472.96
2661;plane;726.92;true;12790.25
2662;plane;732.52;true;8311.53
2663;plane;809.52;false;11801.67
2664;plane;835.86;true;11769.85
2665;plane;762.20;false;8554.27
2666;plane;736.09;false;8102.54
2667;plane;818.85;false;11449.75
2668;plane;725.68;true;8275.77
2669;plane;852.21;false;7176.71
2670;plane;730.71;true;13960.32
2671;plane;755.07;true;8887.24
2672;plane;875.67;true;8668.10
2673;plane;884.70;true;13622.28
2674;plane;862.97;true;10768.84
2675;plane;833.72;false;10706.46
2676;plane;719.39;true;13267.95
2677;plane;856.89;true;9521.86
2678;plane;749.10;false;9419.39
2679;plane;817.79;false;9770.60
2680;plane;818.43;false;12489.44
2681;plane;856.47;false;13617.43
2682;plane;730.46;false;13432.23
2683;plane;848.03;true;13319.11
2684;plane;858.91;false;12230.19
2685;plane;843.28;true;13575.17
2686;plane;841.06;true;7923.92
2687;plane;761.65;false;10939.25
2688;plane;752.45;false;9329.39
2689;plane;869.07;false;8116.79
2690;plane;754.65;false;12622.91
2691;plane;745.65;true;7661.92
2692;plane;748.53;true;13701.42
2693;plane;722.78;true;8997.08
2694;plane;844.85;true;11296.03
2695;plane;721.62;false;12860.23
2696;plane;742.67;true;9217.44
2697;plane;801.39;false;11614.80
2698;plane;793.03;false;12072.12
2699;plane;713.78;true;12366.51
2700;plane;809.60;true;8871.79
2701;plane;876.71;false;12234.18
2702;plane;856.06;true;8300.43
2703;plane;764.57;false;11835.36
2704;plane;705.03;false;11562.15
2705;plane;840.38;false;7303.85
2706;plane;829.01;false;9727.60
2707;plane;748.13;false;10350.63
2708;plane;824.99;true;9015.08
2709;plane;825.64;true;11199.97
2710;plane;856.82;false;11481.50
2711;plane;707.01;true;13560.17
2712;plane;800.40;true;11002.97
2713;plane;722.81;false;8176.24
2714;plane;847.42;false;11370.93
2715;plane;840.22;false;13309.40
2716;plane;723.39;true;9055.24
2717;plane;866.36;true;12461.43
2718;plane;861.37;false;12871.67
2719;plane;728.91;false;9895.43
2720;plane;885.69;true;9373.80
2721;plane;766.60;false;7422.29
2722;plane;795.24;true;10867.04
2723;plane;801.06;true;10191.40
2724;plane;885.29;false;8476.54
2725;plane;857.01;false;11996.17
2726;plane;897.30;false;12998.18
2727;plane;809.49;true;11547.18
2728;plane;864.66;false;11700.18
2729;plane;770.40;true;11279.67
2730;plane;895.95;true;11528.46
2731;plane;742.34;true;10643.77
2732;plane;713.13;false;12725.17
2733;plane;800.30;true;13907.03
2734;plane;865.97;false;13792.86
2735;plane;787.47;true;9747.00
2736;plane;874.50;false;13732.31
2737;plane;801.21;false;13542.95
2738;plane;712.72;false;8378.02
2739;plane;751.60;false;12039.97
2740;plane;727.66;false;12099.04
2741;plane;897.35;true;11411.67
2742;plane;729.01;false;8113.48
2743;plane;818.40;true;11675.91
2744;plane;876.83;false;13181.11
2745;plane;836.68;false;7292.22
2746;plane;801.45;true;13586.90
2747;plane;844.00;true;7475.04
2748;plane;774.08;true;11830.66
2749;plane;735.13;false;13571.22
2750;plane;724.18;true;12415.43
2751;plane;814.36;false;12370.98
2752;plane;897.85;true;12603.58
2753;plane;748.87;false;11807.93
2754;plane;790.08;false;11927.10
2755;plane;710.54;false;10793.38
2756;plane;740.01;true;10556.69
2757;plane;800.72;true;7414.28
2758;plane;890.19;false;13193.77
2759;plane;734.08;true;7582.61
2760;plane;765.13;true;12962.78
2761;plane;787.70;false;12360.47
2762;plane;844.23;true;10009.96
2763;plane;840.22;true;11308.75
2764;plane;864.83;false;9144.03
2765;plane;724.86;false;8997.55
2766;plane;809.60;true;7013.11
2767;plane;897.36;false;9891.30
2768;plane;728.00;true;9995.93
2769;plane;889.31;false;7025.09
2770;plane;726.17;true;7166.67
2771;plane;778.88;true;9813.06
2772;plane;838.57;true;8167.46
2773;plane;726.56;false;13128.04
2774;plane;746.25;true;7609.15
2775;plane;798.50;false;12810.95
2776;plane;788.51;true;8189.87
2777;plane;700.18;false;9556.31
2778;plane;826.79;true;9100.82
2779;plane;824.03;true;13140.55
2780;plane;859.45;false;7056.86
2781;plane;856.65;true;7279.76
2782;plane;759.13;true;12614.06
2783;plane;735.94;true;9865.95
2784;plane;732.14;false;10992.41
2785;plane;859.00;false;7689.46
2786;plane;883.71;false;13833.52
2787;plane;758.41;true;8245.16
2788;plane;750.84;false;8854.05
2789;plane;707.27;false;9871.79
2790;plane;892.27;true;13224.59
2791;plane;872.11;true;12829.40
2792;plane;828.39;true;9033.10
2793;plane;872.15;false;7814.71
2794;plane;792.05;true;11883.48
2795;plane;878.49;true;8034.15
2796;plane;716.87;true;11462.47
2797;plane;853.58;false;13088.55
2798;plane;864.65;false;7138.55
2799;plane;736.95;false;11504.85
2800;plane;842.72;false;13859.07
2801;plane;816.70;true;8292.40
2802;plane;871.40;false;13679.71
2803;plane;731.66;false;7582.25
2804;plane;797.59;true;12058.36
2805;plane;763.18;true;11372.15
2806;plane;870.84;false;9489.24
2807;plane;833.40;false;12926.62
2808;plane;898.70;false;11464.08
2809;plane;786.29;false;12911.57
2810;plane;751.86;false;7183.47
2811;plane;831.54;true;13068.99
2812;plane;747.88;false;11089.59
2813;plane;716.81;false;11773.73
2814;plane;789.55;false;9747.82
2815;plane;772.34;false;7818.40
2816;plane;754.67;true;9314.65
2817;plane;725.63;true;8529.41
2818;plane;799.22;true;13739.35
2819;plane;814.32;true;8813.27
2820;plane;825.95;false;7548.74
